dLlehvbOL1agzTXY	pop,classic rock,rock
dMNhmXKjExE2uAAZ	folk rock,punk,folk punk,indie folk
dMyLFaAgwgkbDgiT	pop
dNAiNjvdqjA56Ufi	soul,quiet storm,motown,soul,motown
dNNLQ7dklc6Kyf0a	grunge,alternative rock,soundtrack
dNSoebAJGqJyMF3v	pop rock,world,pop
dNz8emMxgHK6j9Aw	pop,remix
dOZLy4CMYHUeZbGT	pop
dOf1myAN4Zyashbu	pop,latin
dOq6K4nqJhdHl8Gk	electronic,synthpop,disco,electro,synthpop,electronic,disco
dP8f73PZPrKWgoZA	indie rock,rock
dPa2ZmGsMqympPA0	indie rock,rock
dPePGjewuupFHrpG	pop
dPmrxbN2pr8pOhlk	symphonic metal
dPrbQWyErvxpbuIw	psychedelic rock
dR5hiDFUu6S57TbA	indie rock,synthpop
dRAADFtskK7RKp9N	medieval,electronic
dRcbqPR2dCz1EWw7	electropop,synthpop,electronica,electronic,electro
dSKY3nYW6KpsdsAD	electronic,ambient
dSYM3UaIQUnP1mMp	rock,latin
dTAdQFSFKnrrgpxD	psychedelic rock
dTGcbDK0JoYGWrBr	progressive metal,gothic metal
dTHD4GbtN7FekfSD	singer-songwriter
dTiuvSmZgLD5d9Q7	industrial,experimental,noise,avant-garde
dU1VXsiyUrucXuRj	indie rock
dUC5YiCc94PvRn6p	classic rock,rock
dUqPap0gTdTYmVGG	emo,pop,rock,indie rock,indie pop
dUv1pNGCxdgjiADT	pop,electropop,electronic,synthpop
dV2YtC4fFKvlhUc4	metal,hard rock,thrash metal
dWKGYuzneNFSaBVt	pop,soul
dWVCy0Oic16LcymK	rock,rock en espanol
dWX8hGdDWhMdpwKY	eurodance
dWoAt8vpq9BABlIH	soul,jazz
dXK1MBFB8xrq9EQf	power metal,metal,power metal,progressive metal
dXK297H4Frcx689S	indie rock,post-punk,indie rock,post-punk
dXL57RDsxQpelf1N	mpb
dXhWKWGLtImCpBuZ	ambient,experimental
dXx9T9mSffPjbvNU	salsa,latin
dYQnx33lmLPebLWl	k-pop,pop,dream pop,girl group
dYqf5QnXZlG6z4LK	rock,alternative rock
dYrxagyHkRPKGXW3	rock
dZ3f6u3YVSi6nHez	trance
dZ78PEKlaMMKloOy	rock
dZkwm3mNKgcnwEM2	indie pop
dZvLP1oOKVbj8iHm	electronic,rock
daYUAS48wMELACAL	pop rock
dbBe5QIybmgQqaIi	k-pop
dbBeaHqh4nvqhjlU	pop,new wave
dceR6NFMjNf3ppZg	punk
dddRSAzGZZfhrXeO	rap,hip hop
deBXMEPJpKzvqPo8	rap,hip hop
deZ1GXaWJR0MBxFZ	rap,hip hop
dep4VtnWjkTwbDna	rock,synthpop,gothic metal,gothic metal,doom metal,metal
df1K1mbXTgX9fXGl	pop,eurodance
dfHiLJCoCPdURReM	soul
dfiGMYi6lD7BeBW3	pop,pop,new wave
dgAYJMlpDgfFYJdX	bolero
dgRHo2PdKc1PJcwk	vaporwave,electronic,chillwave
dgbJdoKcROoCwgWy	soul
dgp8eb2ACOrV3li2	rock,classic rock,blues
dgsMDwMphLDW5h3N	electronic
dgy1pto0JzRwSgEK	latin,world
dhxGnut2Tv3H7eK8	melodic death metal,death metal
di9bJvJ3S6ts9wyE	alternative rock,rock
diMTvkLN0lKzdQFH	soul
djBAikmNLW3qu0M3	country,folk
djHn5riOawShC3Co	electronic
djW5pI4XOcVN2ydD	pop
djteuweFLXIYsYvt	rock,pop
dkmG8Yw9m5mtbrI5	country
dlP7acilJOdgUUBV	synthpop,electropop
dlhQEIwWmkqYsXFB	folk,indie folk
dmEk2RcKRvLs8Tvc	alternative rock,indie rock
dmMqCuv4GVxK8LYg	rap
dmTpBfGDATt7k7Xx	emo,punk,indie rock
dmo4pqOdOl1zShtt	death metal,black metal
dnWE5NcEL9P6lh67	alternative rock,stoner rock,rock,hard rock
doTZ8XgWGQL3JaI3	pop
doUiLcUAhLqrvC2Q	pop,art pop
dp8biSIE7MNvvsGL	lo-fi,electronic
dq0nGjPSyRebrKQm	progressive rock,rock,experimental
dqJamOgts6cLmoPD	blues,rock
drA9gwq7wLwRSHWS	indie rock,rock
drubvR3FjEs8AUZF	electronic,ambient
ds0eRDSA55dHlJ9H	classic rock,southern rock,rock
dsRt34fCsLOMMKMB	electronic,experimental,abstract
dsZ9d0zfgo1U8buA	pop
dslUp8QjcNUA0Ioz	indie pop
dtLctsWLfkSHFwDt	progressive metal,progressive metal,djent
dtWO8AcxSGGO4ymE	rock,classic rock
du8ExHdf8y53qfeS	electronica,minimal techno
dunNc9mzHAIYTJoh	cabaret,dark cabaret
duoLAyjVpRFhPjHM	stoner rock,rock,garage rock
dupNCoeOKtVcU9ZR	grunge,alternative rock,rock
dvBUzrJdSoOE7n5b	pop,austropop
dvhol9hwaEiZKucA	melodic death metal,viking metal,death metal,metal,melodic death metal,viking metal,death metal
dvp503Pcem3TEqzR	funk
dw61WvGU01aJ3X5m	pop
dw8IkK4rPlDamYsd	pop,electronic
dwo9CZ4cYlYrsiZH	progressive rock
dwpODe8SVpfU7u1W	chamber pop
dx9zci4xuPgDSDuk	reggae,alternative rock,rock,ska,funk metal
dxsmPnBfNLPdQYc3	post-hardcore,metalcore
dy1qrpXlqJrdl5im	art pop
dyvSQUjJVyLwWihf	pop,synthpop,electronic
dz8iyRAzhhEDJRJR	pop,rock
dzHqHSexhR2NFKVR	folk
dzI6Y66aZ8U62zH5	rock,folk
dzSxjboeKbp4FpSG	jazz
dzxepb8xJQb2nwkQ	singer-songwriter,folk,indie rock
e0B5VfnoESm695pb	southern rock,classic rock,blues,rock
e1TNM1HzChHMJ2MB	pop
e2GO6tUUAQZmIbgd	electronic,pop rock,drum and bass,breakbeat
e2TUfiK9wKHaylb5	rock,pop,singer-songwriter
e2aHTq8MGDbVHgO0	rock,nu metal
e2hrbpU3TMmRYAOv	alternative rock,rock
e2zoorChCJMhQFQZ	folk metal,power metal,metal
e3PT8Gi89KAobs8D	pop punk,pop rock,pop,rock
e3VS5Gyg4TxlER2V	technical death metal,death metal
e42BDZS0sZlTx5mu	soul
e44FxXQgIlJmtoPx	j-rock,rock,indie rock
e4U2Hmwm9h0NvXik	country
e4gdrmCa9mPyReKD	progressive rock,progressive metal,progressive metal,progressive rock
e55oRU788XzFHbQN	mpb,folk
e580FNBIp1iKiCE2	emo,punk,indie rock,pop rock
e59PGVX4HKOyequs	electronic,acid house,house
e5Kt45S1JTk53ir5	drum and bass,liquid funk
e65qHaAwMmtxdldI	pop
e6Ec6fthABkE2N8F	metal
e6WKXXMuC8atO6ZM	lo-fi,bedroom pop,lo-fi,bedroom pop
e70dbP4owsoEaPDG	nu metal,rock
e7Zrt4JuoMfM1EZl	grunge,rock,alternative rock
e7zYmicD4RTy1fMj	emo,emocore
e8DmUUguFOszBWWp	soul,motown
e8UAUMqcUea8w94M	rock
e8lwRwb4BJW30zhl	dream pop
e9Ap0DvsoklMMkN2	mpb
e9WnQvGcAFs2FDyC	melodic death metal,viking metal,death metal,metal
e9hFdGfKFyxPuQvq	pop
e9v6XWPgG8iUE78k	rap
eABMD16TVN5rb4KT	pop,rock
eCYQUO51t9TVMBQK	folk,pop
eD0LakhcKp3W8zFl	pop
eD9xjvDGjyxZ2PEc	pagode,samba
eDvb89jn5GhhpAm0	pop
eEG83AadWO9Fbqom	power metal,metal
eEUQBXm8oqYyRO9h	electronic,synthpop
eEvpCRTIM0ch3r2Z	bossa nova,mpb
eEweWjVgVuhJTMps	folk,singer-songwriter,lo-fi,rock
eFEY5JiDF3ZLpXBZ	industrial,electronic,industrial rock,synthpop
eFufCMPCSjzIAdk0	grunge,alternative rock,rock
eGKQsMMDiZJEGmBY	death metal,technical death metal,metal
eGRPey7sjdh0awxB	indie rock,pop,rock,indie rock
eGdSduVcqH0jldUr	progressive rock,classic rock,rock
eH1juQdTcnCzxcEX	new wave,funk
eHMkOyZCcsFVtyzB	rock
eIrMCPlKoV8cKiQY	hardcore,melodic hardcore
eIw06KYUHqdDOf5P	rock,pop,soul
eJQOgKLgS60fQRse	industrial,electronic,industrial,industrial rock,electronic
eJer89NHNtFOyJ07	post-hardcore,hardcore
eK1Ovvm4LiTZRmEv	power metal,metal,power metal,metal
eLEfh6yeuQd0KIJg	indie pop,pop
eLSm1SD8kJq2jq6j	shoegaze,experimental
eM4oZDIgh73UgazN	electropop,electronic,pop,new wave
eM4zVjzJGzzQHqhb	pop,spoken word
eMEDvHi2Ld847jEB	industrial
eMVTHC67JjlQXHFU	indie rock,rock
eMY7Q96FiKPZJOUk	hard rock,rock,classic rock
eNf9oepTdvnskrFR	riot grrrl
eOojErxvVmAq2pGb	emo,indie rock,pop punk
ePrUn8VGQsK1u5cs	pop,rock
ePyJTAgehh3zHvD1	singer-songwriter,poetry
eQ5dRWXYy8e2pKeV	chillwave,electronic,experimental
eQlvolLO1ZGfK39G	pop
eRjUjFJqA4fW1qji	black metal,death metal
eRmoTvyBe3H4hfnF	pop punk,punk
eRusfEpLB2iPbMJj	rap,hardcore,screamo
eRvFibBaTQ5OlkPz	folk,singer-songwriter
eRzxCfYiuSb4nMaY	pop
eTArPT9xEh7dgm2j	soul,pop
eTJ5dZRD9hQ9cS7F	pop,world
eTTmWAi6wdU98EZl	house,electronic
eU30OjpKt9zzV6R6	rap
eU78Be3V2ZLc6rWg	soundtrack,violin,classical
eUMBOqY1UX7I3qYN	singer-songwriter,folk,rock
eUl1TqatACm1jecD	alternative metal,metal,industrial metal
eUlhn79wHyJlbiyQ	freakbeat,rock
eUy9o6l6WAzA0mL7	psychedelic rock,rock
eV4l4AtG8S2B01x3	pop,soul
eV8PSJ5kxg39h4tV	metal,hard rock,metal,nwobhm
eVUv9DOM0WpREOlI	dream pop
eVitSt9LTOmeDCe1	hip hop,electronic
eW2fJtSB5huU5PoW	hip hop,rap
eW9pPDn8unCH2wkh	pop
eXcxpB6wWsvYpP4S	rock,emo
eXhFtuk6SuV9mllS	symphonic metal
eY4WBa0s0gvNNhNL	power metal,metal
eZ2QKVsVCY5fyZqF	electronic,experimental,indietronica
eZCpRHu3aS2liPVu	electronic
eZMsXaWDGQ33sndK	folk,indie folk
eZNhgoDWuI1TJK6g	pop,electronic,electropop
eawvJhfISkbW9xCJ	indie rock
ebsr6NShYvKqDsgl	pop,rock
ebxey19CqlX1AJzM	rock
ec6JoJjf20KvmU34	k-pop,j-pop,pop
ec7LiGY9ESGY0Jor	rap
ecAahfaVW2Ma47DI	rock,brazilian rock
ectPdOvyeE2AGOd0	indie pop,lo-fi,indie pop,lo-fi
ecu1uPiN39lE6cZR	post-punk,alternative rock,punk,hardcore
edioHpaAIzCdwvO6	hard rock,classic rock,rock
edlSXuGQagrwQYef	classical,soundtrack
ee6JXRVCPjiKrepN	rock
eeEcN8NwihuVwbYb	lo-fi,indie rock
eeTTLpbLVk7jxrms	folk,folk rock
eedafZNzG5YlrYjV	electronic,big beat,techno
efeP6vhgGuhCRV0T	soul,funk,jazz
eg81Yjs1SEAhV8ln	hard rock
egGT8x3SdNoW45A3	k-pop,korean pop
egQZuFN4P7l95iEU	pop,rock
eh6M16G9mXtASoEY	pop
ei1Li9X9N8Mu1sah	experimental,avant-garde,electronic,experimental,avant-garde,electronic
eiWW0dbgirD2VdbF	alternative rock,lo-fi,noise rock
ejSk2vYK6mo05cng	rock,singer-songwriter
ejYZs3VCMP2WEw6Q	dub,reggae,ghettotech
ejuYpVOnAT6pdvOV	pop punk
el7xxtaxRWLsRCN0	garage rock,lo-fi,rock,garage punk
emD2fMHWUOKjqJyU	mpb
emJNaBns0WKvqCRe	electronic,experimental
emOTaSmHGoza1bJF	post-punk
enm2nmqHe8NyEeuF	indie rock
eodVeUIBYM886o8W	post-punk,indie rock,rock,alternative rock
eojI9Oxpa7xJwa1h	synthpop
eon7lwdaC4UU5WF3	rap,hip hop
eotWvNVVxCzQyGs8	pop,calypso,tecnobrega
ep31bbKcqsUDR1Cm	pop,soul
epJnfU47uQhM8Dtl	k-pop,pop,k-pop
epU5woIvtxh7x14t	pop
epUPV6Hmt7p96Z3U	thrash metal
eqINJGVWxSgQvGOd	hard rock,classic rock,progressive rock,rock,hard rock,classic rock,progressive rock
esCrzkhcUgU1TIn9	gothic metal,halloween,doom metal,metal
esKsaW5wbDeeX8j3	alternative rock,rock,grunge
esemxDGswO2PsXYh	k-pop
esezBQxT4oZwZVUU	reggae
etNEBz8F62yig7ZJ	ska,alternative rock,reggae,alternative rock
ettmP9hcOWIUIOnA	synthpop,electronic,art pop
ev5h0gSqTzuhThJP	melodic death metal,folk metal,viking metal,metal
ev6NpEP35NWJApAQ	pop
ev8BH8kJZ6doXyLb	rock,blues,soft rock
evKTOc5UnhNZ5Com	shoegaze,drone
evmDTkpGVZ8fli3s	rock,metal,hardcore,grunge
ewC5c1y2YlwR8FuT	ambient,electronic
ewsl6tqteOOzXo3q	folk,folk
ex0MYXa9HZU0Kys1	metalcore,metal,thrash metal,groove metal,death metal
ex4I92BINn9f9RKb	pop punk,rock
ex4OLWDIUFGVAiiy	pop
exGaEji2EjGU5lXB	funk
exwZtPyPm587VBKG	pop
eyIMobLbzhExde7I	electronic
eyJANYgffN1L2zlu	contemporary gospel,gospel,gospel,contemporary gospel
eycCpxDG3s2h8uqL	jazz,funk,soul
eyiL8jXhtdKzeD6R	shoegaze,dream pop
eyoaxysQrEl4vWRK	remix,indie pop
eyqylWttUwtTnwBx	synthpop,synthpop
ez6C2gbivMpcHf2z	pop,electronic
ezIt1OXJP7hkGedv	pop,latin
ezd9XLexeLakyr2H	singer-songwriter,alternative rock
f0KiTNtBSITC9Otf	progressive rock,rock,classic rock
f0otT22Ib5qW7Vml	rock,alternative rock,bossa nova
f0pxNsW75CUZHqsG	pop
f16In5RT65kumIKM	rock,indie rock,garage rock
f17S9vnTmqnjbdjs	hard rock,rock
f1El6qG5Cjqrkslf	k-pop
f1lBONsKdeRks8LL	rock,singer-songwriter,pop
f1sSsuxCJsfO3iJf	ambient
f2J0JMZakb7Xbxyk	k-pop,pop
f2dBYUEkBuKyMkdF	industrial metal,nu metal,metal,rock
f2qd0T5pkcKiecJe	doom metal,progressive rock,progressive metal,metal
f2zhK4MufPeuSC4G	pop punk,rock
f3MV82NDZaUDvAqB	soundtrack,pop
f3c3crmpT7QCu2x1	indie rock
f3xdR9oEkBKQNayf	black metal
f6D8Q1UOj9CiNrRq	dream pop,shoegaze,indie rock
f6XLiMNcIfzycZph	post-hardcore,metalcore,nu metal,screamo,electronic,alternative metal
f6Za9kvFnzwyCFKd	new wave
f6uZlyP5QUrdfLHl	death metal,death metal,metal
f7cEpbJqKUyjAk8j	rock,christian hard rock,hard rock
f7dYeIecQg2vPr34	dream pop,electronic,indie pop
f7wq42rSWgolvi4w	electronic,dubstep
f7yurSJM1RkgvnFy	folk,classic rock
f82kCGrrzP5Yh6Qs	electropop,electropop
f87VuyyZBMlzKCEu	new wave,pop,rock
f8ShIOVdUVpQ0eit	soundtrack,pop
f8XDIT7gNWle2TpN	experimental,electronic,dubstep,soul
f8sI74oHn08VWP79	soft rock,easy listening,pop,yacht rock
f9Afw6PjBpor8gtX	folk,new weird america,indie folk
f9bUDlf2WNVHMFwG	progressive rock,rock
f9z9YysUS94SD0D9	rock,j-rock,indie rock
fA4TLE2x9rFoamM1	funk,pop,rock
fA7B2cQ2YCI6ZT7L	pop,indie pop,electronic
fA9xe9jJclzBQ2on	rock,classic rock
fAAwfXul3Cp16HwS	electronic
fAdGfsWVOJigYhLC	alternative rock,rock
fBjUOOTgz9NBQdBe	soul,pop
fBttX61Ro7rl3Wkg	soundtrack
fBuQZ19jGbfpODLp	indie pop,pop,electronic
fC5oMlzXE7Bju7Zh	death metal,metal,brutal death metal
fCSun4QsfO089sJZ	latin,pop,electronic
fCsMBhAKIR23er8r	thrash metal,speed metal,metal
fDTVWQwYdXlKF27m	pop
fEDy5mhoLB8Qzd2I	punk,rockabilly
fG6oWoUK0LxuyyuE	blues,soul,blues,soul
fGTZ7Nl7a8mDEwSO	hard rock,doom metal
fGh0Usll1AkEPWe4	melodic death metal,death metal
fGniCmwF4drUgP8p	rock,hard rock,stoner rock,alternative rock
fGzmpsiijB9s2dGF	pop
fHETcGYPFPkWl5yh	lo-fi,indie pop,alternative rock
fI7MER1FdMhlah83	rock,alternative rock
fIBllAKPOXbsQtjA	rock
fIovfPJPOL6WcL8v	rap,hip hop,experimental hip hop
fIs82n32GIzRGfrQ	power metal,metal
fJG2ESj0iqkBCiwQ	ambient,electronic,ambient,electronic
fJGuElEABUmYxkHI	pop
fJKgUsdA35rhHcqJ	pop
fJaVbYxGfjyWW1VV	screamo
fJhOrZcuFoca6CIr	pop,britpop,rock
fJrIkNnlOcg71yDN	soul,blues,funk
fJtISy8oWgXi3wwh	baroque,mpb
fK6wijJubggXpBfc	punk,industrial,punk
fKMyHXI9jMOpY658	indie rock,rock,indie rock
fKRV7FJF5POPasKH	post-hardcore,rock,emo,hardcore
fKhzVeUSWITbWSox	rock,britpop,rock,britpop
fL2riNLB25EQon2X	pop
fLyvtRcRozsxjog7	blues,rock
fM9gzs5hnQR0yAiG	electronic,electronica
fMPtLsUMc27KWuWc	pop,house,electronic
fMQbg39kJSgjvxAQ	folk,indie rock,emo
fNWCfCGe5qQohlpN	gothic metal,symphonic metal
fNZCVqWmauROhrmP	indie pop,electronic
fNk8Y6uKy3uYeTv1	country
fO1MUH1nbfaq7y5Q	rock,pop punk,emo,alternative rock
fOfSlSZzwKfbnh6n	alternative rock,rock,alternative rock,rock
fOrDQrXRkF9wG0JQ	progressive metal
fPYzK8yEYuy3thcS	post-punk,new wave
fPsHJeHxjZPsALmb	rock,classic rock
fQTZ7nOrICndZiMu	pop punk,rock,punk
fQh0Z8DF0QU0mgZ4	rock,mpb,pop
fQrmEm90xsPF283O	electropop,pop rock,rock
fR6DLkaWfAT6YWil	melodic death metal,death metal
fRMJgtiXyl81FQGA	metalcore,deathcore,post-hardcore,screamo
fRNDGc3ymRc9lMff	disco,funk
fRXMwIeShq5FQapM	hardcore,melodic hardcore,hardcore,melodic hardcore
fRZaWVTM1NaubR5P	electronic
fRacbojVDroL3usO	pop,latin pop
fTGAzmE6KEQRbn1K	singer-songwriter,indie pop,pop
fTju4hW2AsGoDVPD	alternative rock,pop punk
fTlDp8RwS0Y2vbQa	pop
fULu6xDMJOyIxeLf	bossa nova,mpb
fV343QyhCaKUzCeQ	pop punk,alternative rock
fVw6y0rR7FfpM0xG	black metal,death metal,finnish black metal
fW8bqgXvbQVpp8rh	alternative rock,rock,electronic rock
fWfMlU7lpVsJniy4	pop,rock
fZ60ddjJfE9upHNN	garage rock
fZQXpY6Fvpilc900	mpb
fZR3uMEppQfeEDia	pop
fZf3eawZAk4ZZjv7	synthpop,industrial,synthpop,industrial
faqWt9mHug3pmNue	indie rock,emo,indie rock
fb0ZLl3dxiqbpGT2	electronic,experimental,breakcore,vaporwave,witch house
fbOVlfMz0Ca7Gnqz	britpop,rock
fbxMw3cx2KIS0KWa	pop,electronic,electro,dubstep
fbzUFYcYQsKsarGO	gothic metal
fcaLatWhqrbZlBpa	metalcore,hardcore,melodic hardcore,melodic metalcore,metalcore,hardcore,melodic hardcore
fcddp3UQLkuH9rZR	soul,rhythm and blues,funk
fcoAkVf09mBCWBGE	rock,post-hardcore,alternative rock,hardcore,pop,pop rock
fdGkrI01Ldm92y7t	rap,pop
fdIrMjSrVL2JlSzO	dream pop,shoegaze
fdttOPdm1wxYngin	pop,pop rock,singer-songwriter
fe7ecXDIulghG1JD	rap
feB4VWckEeFAYROf	singer-songwriter,folk
felPRvsplGz0NdMs	pop,singer-songwriter
ffTYmL9TnRTBmw0j	symphonic metal,gothic metal,gothic rock
ffrr19LJScn4TwaI	space rock,shoegaze
ffuRWwoVSsQrNnRj	pop punk,rock
fgZNtaMxRETh50Wb	electronic,pop,experimental
fh1ToBftPVjt51H1	pop,electronic
fh1qNjGsjXIPDYtL	singer-songwriter,pop
fh6RxKu0lPrw5RhK	pop
fhRWfc0ThRYFT0hQ	mpb,samba,bossa nova
fi5YrspvvYd5E0ub	ambient,pop,electronic,techno
fi5n8ebWgobH5tkJ	industrial,gothic rock,electronic
fiSW39IPNV9xZRgb	pop,deep house,house
fiSZ2ynZsymu3JFm	rock,classic rock,album rock
fidWfmxpObBgikpc	horror punk,punk,hardcore punk
fjqoS7lqsRrROtSd	nu metal,rock
fjsQ3dViuKbmTRrd	progressive rock,classic rock,rock
fk65oTcgif8mWbwn	synthpop,synthpop
fklHHZdMiLHSckMS	alternative rock
fldONFJGGYFZdCSO	singer-songwriter,rock
fllWmN283qDZ5n64	soundtrack,classical
fm7yhW8ylsNHEiBN	singer-songwriter,folk,world
fmBK2iToAcxCKVDA	celtic,folk,new age,medieval
fmQnpuZusMyYyW0C	pop,spanish pop
fmx4vckmH0azZ8tQ	rock,classic rock
fn7Bh0jSaaZLvYc9	classical,classical
fnKWlxwLsOmN9hrg	britpop,rock
fo1H40LvsK9gx0L8	pop
fo8G4CGz5Nrg2UTl	rock,comedy,rock,alternative rock
foXboRhnMqlwJDvq	post-rock,experimental,electronic
fpwmYBhILrgf4bGA	electronic,experimental,ambient,breakcore
fpzFex5EAvl92CFt	pagode,samba
fqSiJ2TfAyuIxjc0	disco,pop
fqdqn65iYblvQBxC	singer-songwriter
fr2Aug40bR9rwvme	mathcore
frEqbF4JlWgs0dqv	soul,pop,rock
frMavdeEyegQ8Tuq	rock,pop
frSRkpYb2enWFSIh	synthpop,pop,electronic
frWrCV62OGeNpmFR	progressive rock,classic rock,rock
fs27Tx6FDldpCqqO	electronic,hip hop
fsgfz7JRDT75EXgM	pop rock
ftpGCWKIsTJtkuzc	hardcore,hardcore punk,punk,straight edge
fu9rBg3xD7V15jsj	progressive rock
fugcFMzFtrzhbiaE	post-hardcore
fumXsmK1ZhOxGXVJ	rock
fuuNKKCChI2nDNvx	death metal,brutal death metal
fvtswfmWfAJ2yqZx	pop,latin
fw00XPJzsur0Otkb	indie rock,alternative rock
fwAhLluNd4RL27KZ	indie pop,indie rock
fxSZeVtb8QXMbBgt	synthpop,new wave,electronic,synthpop,new wave
fyOU6i1g9rKhX9lb	drone,dark ambient,doom metal,drone,doom metal,dark ambient
fyQyjwU2vsgFEl1r	k-pop
fysP9BMzTho3Nnng	singer-songwriter,rock
fz1aCgn15jwOkkrR	emo,alternative rock
fz9If9FRc5gJXnjv	post-hardcore,metalcore,electronic,post-hardcore,electronic,metalcore
fzQ2WvY4NJLZgQq7	baroque pop
fzWADyPMAdW1T6yw	pop
fzne11iMG84oP2Lz	singer-songwriter,rock,alternative rock
fzxhZEs5bRMj3sUr	rock
g05yezyL0g2YpJYl	pop punk,melodic hardcore
g0OKQtCU4YrT468h	melodic death metal,death metal,swedish death metal
g3IWRs8B76hME4fm	singer-songwriter,folk
g3QurFGQ6IFgsiRI	mpb,mpb
g3VbDUQbStZbE07o	rock,alternative rock,electronic
g3n7qsKcS74DZhc7	folk
g3rwjEp7I7omCNNE	indie pop,indie rock
g4L8HFH5c5h21fIG	folk rock,classic rock,rock
g4gxKdTrEpEDucKM	eurovision
g4mKXVUXhDZ7kk29	electronic
g5Y3fz7C9EnMXdMA	remix,pop,electronic,electro,pop
g7J6nIVSNDxmA4aW	minimal,minimal techno,techno,electronic
g7dgCIjAnL8JU8iV	modern hard rock,hard rock,alternative rock,alternative metal,modern rock
g9ZLqrtFklLIwpAW	electropop
gA6G8oX37ssKmIL9	pop punk,emo,electronic,electronica
gADr3cegyMGVlTsY	folk,soul,singer-songwriter
gAVXFGakgQwhUwee	electronic,hip hop,electronic,hip hop
gB4s1l5AhO7gJKQu	alternative rock,rock,christian rock,hard rock
gB5tVNVEMKQLsTYC	synthpop,soundtrack
gBFmuIxwoFxOnL0L	electronic
gBvZCvMpSSKuimfi	new wave,rock
gCQIfw3VYakZjELZ	pop,electropop
gD8uvsWwDz1jDyMI	rock
gFg3ezCO8HGRN69w	indie rock
gFhvYxsB8FnUp4Lp	black metal,hardcore,black metal,hardcore
gFuFumXX8wzZ6rPP	pop
gG8SHsGc7uKrMH0c	math rock,noise rock,rock,samba
gGEsFK8GywTMmGYS	rap
gGvTHJ3CyAa082Dk	pop
gHBhsdU5oXE7xwJc	pagode,samba
gI45zhQX6skjy3xj	country,country
gIEVlZSsLqTBe2ku	pop,rock,spanish rock
gISCNNxJAXEBd159	progressive rock,rock,hard rock
gIbQVJSWeIIIRKVX	k-pop
gInWJxe0SIMlNYYg	classical,black metal
gJ4fzQ7YL9nUeDRe	progressive metal,melodic death metal,death metal,metal,progressive metal,melodic death metal,death metal
gJBEh44JWAlYZgaM	indie rock,rock
gJNbEHcdlLkxG5IY	metal,power metal,power metal,metal
gKMvqO3btqFJ7L2Y	pop
gKSgjtnh6rbIfqSq	melodic death metal,metal
gL9VkGgGyUv3bmL7	singer-songwriter,folk
gLCpeB5a3uumARLF	indie rock,rock en espanol
gLewFtUTBHWxC7qS	indie rock,rock
gMEPV6kFdHfiA1jK	lo-fi,indie rock
gMLePF6hs6Jkv6Rm	pop,soul
gMVOnFnTZJXXQgtN	shoegaze,drone
gMbzEdSzWCzwuNH8	indie pop,indie rock
gMdQONPf9JdWb6MS	hard rock,rock,metal
gMqwmr34unR4CqRV	post-punk,experimental
gN3HJyEplNIpIQ22	pop
gNOQLfmb3QbIuXDY	indie pop
gOfiqPMAdU9kS703	horror punk,punk
gPvB7NzUMFOWdB7f	soul,funk,soul,gospel,funk
gQ9ce0TOzXtxfAhh	pop
gQwglXv6knKfQQgn	ambient
gRFKOLZKWuiOodgT	pop
gS1vEYz8UgKRCsfS	rock,folk
gSDEde5fekD0MWlk	pop,pop,synthpop
gTsNkCDS3o4XGtUM	alternative rock,ska,rock
gTzDqR6qb88s7Fkl	future funk,vaporwave,electronic,nu disco,future funk,vaporwave,nu disco
gUEzP7371oFCauFw	post-punk,new wave,gothic rock,rock
gUHRIdKS7624cY2P	folk
gUbkWthGY0ub4mGA	post-punk,indie rock
gV3OjndzQAEtIxRo	post-punk,new wave,indie pop
gV5IddD5QYMygm11	shoegaze,dream pop
gVqLKphzBjL5F7JY	industrial,metal,industrial metal
gVqbLjeGFEI7o4yl	soul,jazz
gWJf35SZd7IROlmd	krautrock,progressive rock,psychedelic rock,experimental
gWSt6UGfKat5L6pY	pop
gWofl1aute0K51Ud	alternative rock,experimental,rock
gX0rgtPnKPOD9qhT	pop
gX5SsJssDtTrNyyd	synthpop,k-pop,pop rock
gXFQFfCS2YjzlP4N	sertanejo
gXJE1QpcIkscz0Ma	pop,pop rock
gXNjgcQrLSxe4tQF	funk,soul
gYIV9MmKc976LKsX	progressive rock,rock
gZ8BePdLaZWY9QvO	rock,singer-songwriter,experimental,alternative rock
gZdDX4tF8kHTRn65	soundtrack,electronic
gadbmFD3ed72REmk	soft rock,classic rock,pop,rock
gbKOtlNFe2jrXGL8	rock,rock
gcFfKAX8vSRWOtqk	psychedelic rock
gdHmkEd0uy5HzhlM	metal,death metal
geEuUG41A8bqT5N6	synthpop
geGgEPDfZD2FuxXP	classic rock,hard rock,rock
geQkpn7w6zJMWdJ6	new wave,rock
gfB4JEoAJ33BvjF4	latin,pop
gfEKM1V8FIZoTWFL	electronic,electronic,electropop
gfZ44wiAt0Xnkt1c	synthpop,lo-fi,electronic,synthpop,lo-fi,electronic
gfuSUYpsLqpiGSqp	hardcore,metalcore,metal
ggOUNtVmUIah47Pt	rap
ggqXwlrKr9xZL0fW	progressive metal,metal,progressive rock
gh75Z0LfzWSjhaZi	metal,nwobhm
ghxNiRSoZNQNtSup	black metal,symphonic black metal
gi3cLeN4YmYmYD7r	pop,eurodance
gjRZoJZDL4hriKYJ	shoegaze,indie rock
gkbdyrUW75YF5iWF	rock,britpop
